2015.11.15;Suwama & Okabayashi vs Fujita & Sekimoto;http://njpwworld.com/p/s_series_00356_1_10;Revolution: FINAL;Ryogoku Kokugikan;;;0
2015.11.15;Kazuchika Okada vs Genichiro Tenryu;http://njpwworld.com/p/s_series_00356_1_11;Revolution: FINAL;Ryogoku Kokugikan;Tenryu Retirement Match;;2
2015.11.17;Tanahashi & Komatsu vs HARASHIMA & Ohka;http://njpwworld.com/p/s_series_00358_1_05;DDT Muscle Mates 2k15;Korakuen Hall;;;1
2015.11.21;Shibata & Goto vs Ishii & Nakamura;http://njpwworld.com/p/s_series_00357_1_07;World Tag League Day 1;Korakuen Hall;World Tag League Block B;;0
2015.11.21;Tanahashi & Elgin vs Okada & YOSHI-HASHI;http://njpwworld.com/p/s_series_00357_1_08;World Tag League Day 1;Korakuen Hall;World Tag League Block A;;1
2015.11.27;Tanahashi & Elgin vs Makabe & Honma;http://njpwworld.com/p/s_series_00357_6_05;World Tag League Day 5;Hiroshima Green Arena;World Tag League Block A;;1
2015.11.30;Tenzan & Kojima vs Shibata & Goto;http://njpwworld.com/p/s_series_00357_9_07;World Tag League Day 8;Hakata Star Lane;World Tag League Block B;;0
2015.11.30;Nakamura & Ishii vs Naito & EVIL;http://njpwworld.com/p/s_series_00357_9_08;World Tag League Day 8;Hakata Star Lane;World Tag League Block B;;0
2015.12.01;Okada & YOSHI-HASHI vs Yano & Sakuraba;http://njpwworld.com/p/s_series_00357_10_8;World Tag League Day 9;Hakata Star Lane;World Tag League Block A;;0
2015.12.06;Tanahashi, Elgin & KUSHIDA vs Bennet, Taven & Gedo;http://njpwworld.com/p/s_series_00357_11_04;World Tag League Day 13;Aichi Prefectural Gym;;;0
2015.12.06;Goto & Shibata vs Naito & EVIL;http://njpwworld.com/p/s_series_00357_11_08;World Tag League Day 13;Aichi Prefectural Gym;World Tag League Block B;;0
2015.12.09;Makabe & Honma vs Naito & EVIL;http://njpwworld.com/p/s_series_00357_15_1;World Tag League Finals;Sendai Sun Plaza Hall;World Tag League FINAL;;2
2015.12.18;Tiger Mask (c) vs Jushin Liger;https://njpwworld.com/p/s_series_00359_1_04;Road to Tokyo Dome;Korakuen Hall;NWA World Jr. Heavyweight Title;;0
2015.12.18;Shinsuke Nakamura vs Ryusuke Taguchi;https://njpwworld.com/p/s_series_00359_1_06;Road to Tokyo Dome;Korakuen Hall;;;1
2015.12.18;Tanahashi, Shibata, KUSHIDA & Juice vs Okada, Ishii, YOSHI & Gedo;https://njpwworld.com/p/s_series_00359_1_07;Road to Tokyo Dome;Korakuen Hall;Elimination Match;;2
2015.12.19;Mascara Dorada (c) vs BUSHI;https://njpwworld.com/p/s_series_00359_2_05;Road to Tokyo Dome;Korakuen Hall;CMLL World Welterweight Title;;1
2015.12.19;Tanahashi & Shibata vs Okada & Ishii;https://njpwworld.com/p/s_series_00359_2_07;Road To Tokyo Dome;Korakuen Hall;;;2
2016.01.04;reDRagon (c) vs The Bucks vs RPG Vice vs Ricochet/Sydal;http://njpwworld.com/p/s_series_00360_2_01;Wrestle Kingdom 10;Tokyo Dome;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00361_2_01;0
2016.01.04;Kenny Omega (c) vs KUSHIDA;http://njpwworld.com/p/s_series_00360_2_04;Wrestle Kingdom 10;Tokyo Dome;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00361_2_04;1
2016.01.04;Karl Anderson & Doc Gallows (c) vs Togi Makabe & Tomoaki Honma;http://njpwworld.com/p/s_series_00360_2_05;Wrestle Kingdom 10;Tokyo Dome;IWGP Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00361_2_05;0
2016.01.04;Tomohiro Ishii (c) vs Katsuyori Shibata;http://njpwworld.com/p/s_series_00360_2_07;Wrestle Kingdom 10;Tokyo Dome;NEVER Openweight Title;https://njpwworld.com/p/s_series_00361_2_07;2
2016.01.04;Shinsuke Nakamura (c) vs AJ Styles;http://njpwworld.com/p/s_series_00360_2_08;Wrestle Kingdom 10;Tokyo Dome;IWGP Intercontinental Title;https://njpwworld.com/p/s_series_00361_2_08;2
2016.01.04;Kazuchika Okada (c) vs Hiroshi Tanahashi;http://njpwworld.com/p/s_series_00360_2_09;Wrestle Kingdom 10;Tokyo Dome;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00361_2_09;2
2016.01.05;Ricochet & Matt Sydal vs Jay White & David Finlay;http://njpwworld.com/p/s_series_00362_1_02;New Year Dash;Korakuen Hall;;https://njpwworld.com/p/s_series_00363_1_02;0
2016.01.05;Jay Lethal vs Juice Robinson;http://njpwworld.com/p/s_series_00362_1_03;New Year Dash;Korakuen Hall;;https://njpwworld.com/p/s_series_00363_1_03;0
2016.01.05;Shinsuke Nakamura & YOSHI-HASHI vs AJ Styles & Kenny Omega;http://njpwworld.com/p/s_series_00362_1_06;New Year Dash;Korakuen Hall;;https://njpwworld.com/p/s_series_00363_1_06;1
2016.01.22;Barbaro Cavernario (c) vs Titan;http://njpwworld.com/p/s_series_00370_1_04;FantasticaMania;Korakuen Hall;CMLL Mexican Welterweight Title;;0
2016.01.22;BUSHI (c) vs Mascara Dorada;http://njpwworld.com/p/s_series_00370_1_05;FantasticaMania;Korakuen Hall;CMLL World Welterweight Title;;0
2016.01.22;Mistico & Volador Jr. vs Ultimo Guerrero & Mephisto;http://njpwworld.com/p/s_series_00370_1_07;FantasticaMania;Korakuen Hall;;;0
2016.01.23;Dragon Lee (c) vs Virus;http://njpwworld.com/p/s_series_00370_2_06;FantasticaMania;Korakuen Hall;CMLL World Lightweight Title;;1
2016.01.23;Mistico, Volador & Tanahashi vs Ultimo Guerrero, Mephisto & Okada;http://njpwworld.com/p/s_series_00370_2_07;FantasticaMania;Korakuen Hall;;;0
2016.01.24;Tanahashi, Juice & Titan vs Okada, Nakamura & Barbaro Cavernario;http://njpwworld.com/p/s_series_00370_3_05;FantasticaMania;Korakuen Hall;;;1
2016.01.24;Dragon Lee (c) vs Kamaitachi;http://njpwworld.com/p/s_series_00370_3_06;FantasticaMania;Korakuen Hall;CMLL World Lightweight Title;;2
2016.01.24;Mistico vs Ultimo Guerrero;http://njpwworld.com/p/s_series_00370_3_07;FantasticaMania;Korakuen Hall;;;1
2016.01.24;Volador Jr. (c) vs Mephisto;http://njpwworld.com/p/s_series_00370_3_08;FantasticaMania;Korakuen Hall;NWA World Historic Welterweight Title;;1
2016.01.30;Goto, Tanahashi & Shibata vs Okada, Nakamura & Ishii;http://njpwworld.com/p/s_series_00372_1_07;Road to New Beginning;Korakuen Hall;;;0
2016.02.11;Jay White vs David Finlay;http://njpwworld.com/p/s_series_00373_1_01;New Beginning in Osaka;EDION Arena;;;0
2016.02.11;The Young Bucks (c) vs reDRagon vs Ricochet & Sydal;http://njpwworld.com/p/s_series_00373_1_06;New Beginning in Osaka;EDION Arena;IWGP Jr. Heavyweight Tag Titles;;1
2016.02.11;Katsuyori Shibata (c) vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00373_1_07;New Beginning in Osaka;EDION Arena;NEVER Openweight Title;;2
2016.02.11;Kazuchika Okada (c) vs Hirooki Goto;http://njpwworld.com/p/s_series_00373_1_09;New Beginning in Osaka;EDION Arena;IWGP Heavyweight Title;;0
2016.02.14;TenKoji, Ricochet & Sydal vs Nagata, Nakanishi, Taguchi & Finlay;http://njpwworld.com/p/s_series_00374_1_03;New Beginning in Niigata;Aore Nagaoka;;;0
2016.02.14;KUSHIDA (c) vs BUSHI;http://njpwworld.com/p/s_series_00374_1_07;New Beginning in Niigata;Aore Nagaoka;IWGP Jr. Heavyweight Title;;1
2016.02.14;Makabe & Honma (c) vs Gallows & Anderson;http://njpwworld.com/p/s_series_00374_1_08;New Beginning in Niigata;Aore Nagaoka;IWGP Heavyweight Tag Titles;;1
2016.02.14;Hiroshi Tanahashi vs Kenny Omega;http://njpwworld.com/p/s_series_00374_1_09;New Beginning in Niigata;Aore Nagaoka;IWGP Intercontinental Title Decision Match;;2
2016.02.19;Roderick Strong (c) vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00375_1_08;Honor Rising, Night 1;Korakuen Hall;ROH World TV Title Match;;1
2016.02.20;Jay White vs David Finlay;http://njpwworld.com/p/s_series_00375_2_01;Honor Rising, Night 2;Korakuen Hall;;;0
2016.02.20;Goto, Shibata & reDRagon vs Fale, Doc, Karl & Tonga;http://njpwworld.com/p/s_series_00375_2_04;Honor Rising, Night 2;Korakuen Hall;;;0
2016.02.20;Tanahashi, Elgin & Strong vs Okada, Ishii & YOSHI-HASHI;http://njpwworld.com/p/s_series_00375_2_06;Honor Rising, Night 2;Korakuen Hall;;;0
2016.02.20;Yano & The Briscoes vs Omega & The Young Bucks;http://njpwworld.com/p/s_series_00375_2_07;Honor Rising, Night 2;Korakuen Hall;NEVER Openweight Six-Man Tag Titles;;0
2016.02.20;Jay Lethal (c) vs Tomoaki Honma;http://njpwworld.com/p/s_series_00375_2_08;Honor Rising, Night 2;Korakuen Hall;ROH World Heavyweight Title;;1
2016.02.25;David Finlay vs Taiji Ishimori;http://njpwworld.com/p/s_series_00376_1_04;Lion's Gate Project: 1;Shinjuku FACE;;;0
2016.02.25;Jay White vs Yoshinari Ogawa;http://njpwworld.com/p/s_series_00376_1_05;Lion's Gate Project: 1;Shinjuku FACE;;;0
2016.02.25;Manabu Nakanishi vs Quiet Storm;http://njpwworld.com/p/s_series_00376_1_06;Lion's Gate Project: 1;Shinjuku FACE;;;0
2016.02.25;Juice Robinson vs Katsuhiko Nakajima;http://njpwworld.com/p/s_series_00376_1_08;Lion's Gate Project: 1;Shinjuku FACE;;;0
2016.02.25;Yuji Nagata vs Mitsuhiro Kitamiya;http://njpwworld.com/p/s_series_00376_1_09;Lion's Gate Project: 1;Shinjuku FACE;;;0
2016.03.03;Michael Elgin vs Hiroyoshi Tenzan;http://njpwworld.com/p/s_series_00379_1_02;New Japan Cup;Ota Ward Gym;New Japan Cup 1st Round;;0
2016.03.03;Satoshi Kojima vs Tomoaki Honma;http://njpwworld.com/p/s_series_00379_1_04;New Japan Cup;Ota Ward Gym;New Japan Cup 1st Round;;1
2016.03.03;Yuji Nagata vs Hirooki Goto;http://njpwworld.com/p/s_series_00379_1_06;New Japan Cup;Ota Ward Gym;New Japan Cup 1st Round;;0
2016.03.03;Tetsuya Naito vs YOSHI-HASHI;http://njpwworld.com/p/s_series_00379_1_07;New Japan Cup;Ota Ward Gym;New Japan Cup 1st Round;;1
2016.03.03;Tomohiro Ishii vs EVIL;http://njpwworld.com/p/s_series_00379_1_08;New Japan Cup;Ota Ward Gym;New Japan Cup 1st Round;;1
2016.03.04;Togi/Honma/Shibata/KUSHIDA/Taguchi vs Tenzan/Nakanishi/Nagata/Liger/Tiger;http://njpwworld.com/p/s_series_00379_2_03;New Japan Cup;Korakuen Hall;;;0
2016.03.04;Tomohiro Ishii vs Tetsuya Naito;http://njpwworld.com/p/s_series_00379_2_08;New Japan Cup;Korakuen Hall;New Japan Cup 2nd Round;;2
2016.03.12;Jay White vs David Finlay;http://njpwworld.com/p/s_series_00379_3_01;New Japan Cup;Aomori Maeda Arena;;;0
2016.03.12;Hirooki Goto vs Michael Elgin;http://njpwworld.com/p/s_series_00379_3_05;New Japan Cup;Aomori Maeda Arena;New Japan Cup Semi-Final;;1
2016.03.12;Katsuyori Shibata & Ryusuke Taguchi vs Satoshi Kojima & Hiroyoshi Tenzan;http://njpwworld.com/p/s_series_00379_3_06;New Japan Cup;Aomori Maeda Arena;;;0
2016.03.12;Tanahashi, Makabe & Honma vs Fale, Tonga & Yujiro;http://njpwworld.com/p/s_series_00379_3_08;New Japan Cup;Aomori Maeda Arena;;;0
2016.03.12;Tetsuya Naito vs Hirooki Goto;http://njpwworld.com/p/s_series_00379_3_09;New Japan Cup;Aomori Maeda Arena;New Japan Cup FINAL;;1
2016.03.17;Kaji Tomato, Asahi & Ayumu Honda vs Tonai, Takizawa & Kotaro Yoshino;http://njpwworld.com/p/s_series_00380_1_03;TAKA & Taichi Produce;Shinjuku FACE;;;0
2016.03.17;Suzuki, Sugiura & Kanemaru vs Mashimo, Honma & Hikaru Sato;http://njpwworld.com/p/s_series_00380_1_05;TAKA & Taichi Produce;Shinjuku FACE;;;0
2016.03.17;Kotoge & Harada vs TAKA & Taichi vs Jado & Gedo;http://njpwworld.com/p/s_series_00380_1_06;TAKA & Taichi Produce;Shinjuku FACE;;;1
2016.03.19;Tiger Mask (c) vs Steve Anthony;http://njpwworld.com/p/s_series_00381_2_04;Road to Invasion Attack;Aichi Prefectural Gym;NWA World Jr. Heavyweight Title;;0
2016.03.19;Hiroshi Tanahashi & Michael Elgin vs The Young Bucks;http://njpwworld.com/p/s_series_00381_2_06;Road to Invasion Attack;Aichi Prefectural Gym;;;0
2016.03.19;Okada, Goto & Ishii vs Naito, BUSHI & EVIL;http://njpwworld.com/p/s_series_00381_2_07;Road to Invasion Attack;Aichi Prefectural Gym;;;1
2016.03.19;Katsuyori Shibata (c) vs Satoshi Kojima;http://njpwworld.com/p/s_series_00381_2_08;Road to Invasion Attack;Aichi Prefectural Gym;NEVER Openweight Title;;2
2016.03.20;Kenny Omega & The Young Bucks vs Tanahashi, Elgin & Juice Robinson;http://njpwworld.com/p/s_series_00381_06;Road to Invasion Attack;Amagasaki Gymnasium;NEVER Openweight Trios Titles;;1
2016.03.20;Kazuchika Okada & Hirooki Goto vs Tetsuya Naito & BUSHI;http://njpwworld.com/p/s_series_00381_07;Road to Invasion Attack;Amagasaki Gymnasium;;;0
2016.03.20;Tomohiro Ishii (c) vs EVIL;http://njpwworld.com/p/s_series_00381_08;Road to Invasion Attack;Amagasaki Gymnasium;ROH World TV Title;;2
2016.03.27;Kenny Omega vs Jay White;http://njpwworld.com/p/s_series_00382_1_04;Road to Invasion Attack;Korakuen Hall;;;1
2016.03.27;Okada, Goto & YOSHI-HASHI vs Naito, BUSHI & EVIL;http://njpwworld.com/p/s_series_00382_1_08;Road to Invasion Attack;Korakuen Hall;;;1
2016.03.27;Haijme Ohara & Kenou vs Jay White & David Finlay;http://njpwworld.com/p/s_series_00383_1_02;We Are Suzuki-Gun 2;Korakuen Hall;;;0
2016.03.27;Harada, Kotoge, Genba & Ishimori vs Romero, Baretta, Jado & Gedo;http://njpwworld.com/p/s_series_00383_1_03;We Are Suzuki-Gun 2;Korakuen Hall;;;0
2016.03.27;Minoru Suzuki & Takashi Sugiura vs Naomichi Marufuji & Go Shiozaki;http://njpwworld.com/p/s_series_00383_1_08;We Are Suzuki-Gun 2;Korakuen Hall;;;1
2016.04.01;Teruaki Kanemitsu vs Hirai Kawato;http://njpwworld.com/p/s_series_00384_1_01;Road to Invasion Attack;Korakuen Hall;;;0
2016.04.01;Jay White vs David Finlay;http://njpwworld.com/p/s_series_00384_1_02;Road to Invasion Attack;Korakuen Hall;;;0
2016.04.01;Katsuyori Shibata & Ryusuke Taguchi vs Satoshi Kojima & Hiroyoshi Tenzan;http://njpwworld.com/p/s_series_00384_1_05;Road to Invasion Attack;Korakuen Hall;;;0
2016.04.01;Tana/Togi/Honma/Elgin/Juice vs Omega/Fale/Yujiro/Tonga/Loa;http://njpwworld.com/p/s_series_00384_1_06;Road to Invasion Attack;Korakuen Hall;Elimination Match;;1
2016.04.01;Okada, Ishii & Goto vs Naito, BUSHI & EVIL;http://njpwworld.com/p/s_series_00384_1_07;Road to Invasion Attack;Korakuen Hall;;;1
2016.04.10;Hirooki Goto & Tomohiro Ishii vs EVIL & BUSHI;https://njpwworld.com/p/s_series_00385_1_03;Invasion Attack;Ryogoku Kokugikan;;https://njpwworld.com/p/s_series_00388_1_03;0
2016.04.10;Matt Sydal & Ricochet vs Rocky Romero & Baretta;https://njpwworld.com/p/s_series_00385_1_04;Invasion Attack;Ryogoku Kokugikan;IWGP Jr. Heavyweight Tag Titles;https://njpwworld.com/p/s_series_00388_1_04;1
2016.04.10;KUSHIDA (c) vs Will Ospreay;https://njpwworld.com/p/s_series_00385_1_05;Invasion Attack;Ryogoku Kokugikan;IWGP Jr. Heavyweight Title;https://njpwworld.com/p/s_series_00388_1_05;2
2016.04.10;Kenny Omega & The Young Bucks (c) vs Tanahashi, Elgin & Yoshitatsu;https://njpwworld.com/p/s_series_00385_1_06;Invasion Attack;Ryogoku Kokugikan;NEVER Openweight Trios Titles;https://njpwworld.com/p/s_series_00388_1_06;1
2016.04.10;Katsuyori Shibata (c) vs Hiroyoshi Tenzan;https://njpwworld.com/p/s_series_00385_1_07;Invasion Attack;Ryogoku Kokugikan;NEVER Openweight Title;https://njpwworld.com/p/s_series_00388_1_07;0
2016.04.10;Kazuchika Okada (c) vs Tetsuya Naito;https://njpwworld.com/p/s_series_00385_1_09;Invasion Attack;Ryogoku Kokugikan;IWGP Heavyweight Title;https://njpwworld.com/p/s_series_00388_1_09;2
2016.04.23;Okada, Goto, Ishii & YOSHI-HASHI vs Naito, EVIL, SANADA & BUSHI;http://njpwworld.com/p/s_series_00389_1_06;Road to Dontaku;Korakuen Hall;Elimination Match;;1
2014.06.24;Jay White vs David Finlay;http://njpwworld.com/p/s_series_00389_2_01;Road to Dontaku;Korakuen Hall;;;0
2016.04.24;Okada & Gedo vs SANADA & BUSHI;http://njpwworld.com/p/s_series_00389_2_04;Road to Dontaku;Korakuen Hall;;;0
2016.04.24;Goto & Ishii vs Naito & EVIL;http://njpwworld.com/p/s_series_00389_2_05;Road to Dontaku;Korakuen Hall;;;0
2016.04.27;Kenny Omega (c) vs Michael Elgin;http://njpwworld.com/p/s_series_00389_3_07;Road to Dontaku;Hakata Star Lane;IWGP Intercontinental Title;;1
2016.05.03;Romero & Baretta (c) vs Sydal & Ricochet;http://njpwworld.com/p/s_series_00390_1_03;Wrestling Dontaku;Fukuoka National Centre;IWGP Jr. Heavyweight Tag Titles;;0
2016.05.03;Katsuyori Shibata (c) vs Yuji Nagata;http://njpwworld.com/p/s_series_00390_1_06;Wrestling Dontaku;Fukuoka National Centre;NEVER Openweight Title;;1
2016.05.03;KUSHIDA (c) vs Jushin Liger;http://njpwworld.com/p/s_series_00390_1_07;Wrestling Dontaku;Fukuoka National Centre;IWGP Jr. Heavyweight Title;;2
2016.05.03;Hirooki Goto vs EVIL;http://njpwworld.com/p/s_series_00390_1_08;Wrestling Dontaku;Fukuoka National Centre;;;1
2016.05.03;Kazuchika Okada vs SANADA;http://njpwworld.com/p/s_series_00390_1_09;Wrestling Dontaku;Fukuoka National Centre;;;1
2016.05.03;Tetsuya Naito (c) vs Tomohiro Ishii;http://njpwworld.com/p/s_series_00390_1_10;Wrestling Dontaku;Fukuoka National Centre;IWGP Heayvweight Title;;2
2016.05.19;Naomichi Marufuji vs Jay White;http://njpwworld.com/p/s_series_00391_1_06;Lion's Gate Project: 2;Shinjuku FACE;;;0
2016.05.19;Go Shiozaki vs Juice Robinson;http://njpwworld.com/p/s_series_00391_1_07;Lion's Gate Project: 2;Shinjuku FACE;;;1
2016.05.19;Tenzan, Kojima, Nagata & Nakanishi vs Nakajima, Maybach, Kitamiya & Storm;http://njpwworld.com/p/s_series_00391_1_08;Lion's Gate Project: 2;Shinjuku FACE;;;0
2016.05.21;Rocky Romero vs David Finlay;http://njpwworld.com/p/s_series_00392_1_05;BoSJ Day 1;Korakuen Hall;BoSJ Block A Match;;1
2016.05.21;Ryusuke Taguchi vs Matt Sydal;http://njpwworld.com/p/s_series_00392_1_07;BoSJ Day 1;Korakuen Hall;BoSJ Block A Match;;1
2016.05.21;KUSHIDA vs Kyle O'Reilly;http://njpwworld.com/p/s_series_00392_1_08;BoSJ Day 1;Korakuen Hall;BoSJ Block A Match;;2
2016.05.22;Jushin Liger vs Bobby Fish;http://njpwworld.com/p/s_series_00392_2_04;BoSJ Day 2;Shizuoka Twin Messe;BoSJ Block B Match;;0
2016.05.22;Volador Jr. vs Baretta ;http://njpwworld.com/p/s_series_00392_2_05;BoSJ Day 2;Shizuoka Twin Messe;BoSJ Block B Match;;1
2016.05.22;Will Ospreay vs Chase Owens;http://njpwworld.com/p/s_series_00392_2_06;BoSJ Day 2;Shizuoka Twin Messe;BoSJ Block B Match;;0
2016.05.23;Matt Sydal vs BUSHI;http://njpwworld.com/p/s_series_00392_3_03;BoSJ Day 3;Niigata City Gymnasium;BoSJ Block A Match;;1
2016.05.23;Kyle O'Reilly vs Gedo;http://njpwworld.com/p/s_series_00392_3_04;BoSJ Day 3;Niigata City Gymnasium;BoSJ Block A Match;;0
2016.05.23;Ryusuke Taguchi vs David Finlay;http://njpwworld.com/p/s_series_00392_3_05;BoSJ Day 3;Niigata City Gymnasium;BoSJ Block A Match;;0
2016.05.23;KUSHIDA vs Rocky Romero;http://njpwworld.com/p/s_series_00392_3_06;BoSJ Day 3;Niigata City Gymnasium;BoSJ Block A Match;;2
2016.05.24;Tiger Mask vs Volador Jr.;http://njpwworld.com/p/s_series_00392_4_03;BoSJ Day 4;Yamagata City Gym;BoSJ Block B Match;;0
2016.05.24;Bobby Fish vs Ricochet;http://njpwworld.com/p/s_series_00392_4_05;BoSJ Day 4;Yamagata City Gym;BoSJ Block B Match;;1
2016.05.24;Will Ospreay vs Baretta;http://njpwworld.com/p/s_series_00392_4_06;BoSJ Day 4;Yamagata City Gym;BoSJ Block B Match;;2
2016.05.25;Kyle O'Reilly vs BUSHI;http://njpwworld.com/p/s_series_00392_5_04;BoSJ Day 5;Iwate Prefectural Gym;BoSJ Block A Match;;0
2016.05.25;KUSHIDA vs David Finlay;http://njpwworld.com/p/s_series_00392_5_05;BoSJ Day 5;Iwate Prefectural Gym;BoSJ Block A Match;;0
2016.05.27;Michael Elgin & Matt Sydal vs YOSHI-HASHI & Rocky Romero;http://njpwworld.com/p/s_series_00392_6_01;BoSJ Day 6;Korakuen Hall;;;0
2016.05.27;Baretta vs Bobby Fish;http://njpwworld.com/p/s_series_00392_6_04;BoSJ Day 6;Korakuen Hall;BoSJ Block B Match;;0
2016.05.27;Okada, Goto, Ishii & Gedo vs Naito, SANADA, EVIL & BUSHI;http://njpwworld.com/p/s_series_00392_6_06;BoSJ Day 6;Korakuen Hall;;;1
2016.05.27;Jushin Liger vs Volador Jr.;http://njpwworld.com/p/s_series_00392_6_07;BoSJ Day 6;Korakuen Hall;BoSJ Block B Match;;1
2016.05.27;Ricochet vs Will Ospreay;http://njpwworld.com/p/s_series_00392_6_08;BoSJ Day 6;Korakuen Hall;BoSJ Block B Match;;2
2016.05.29;Rocky Romero vs BUSHI;http://njpwworld.com/p/s_series_00392_7_04;BoSJ Day 7;Osaka Prefectural Gym;BoSJ Block A Match;;0
2016.05.29;Kyle O'Reilly vs Matt Sydal;http://njpwworld.com/p/s_series_00392_7_07;BoSJ Day 7;Osaka Prefectural Gym;BoSJ Block A Match;;2
2016.05.29;KUSHIDA vs Ryusuke Taguchi;http://njpwworld.com/p/s_series_00392_7_08;BoSJ Day 7;Osaka Prefectural Gym;BoSJ Block A Match;;2
2016.05.30;Will Ospreay vs Tiger Mask;http://njpwworld.com/p/s_archive_03_04;BoSJ Day 8;Yonago Convention Centre;BoSJ Block B Match;;0
2016.05.30;Bobby Fish vs Volador Jr. ;http://njpwworld.com/p/s_archive_03_05;BoSJ Day 8;Yonago Convention Centre;BoSJ Block B Match;;1
2016.05.30;Jushin Liger vs Ricochet;http://njpwworld.com/p/s_archive_03_06;BoSJ Day 8;Yonago Convention Centre;BoSJ Block B Match;;1
2016.05.31;Matt Sydal vs Rocky Romero;http://njpwworld.com/p/s_archive_04_04;BoSJ Day 9;Hiroshima Green Arena;BoSJ Block A Match;;0
2016.05.31;KUSHIDA vs Gedo;http://njpwworld.com/p/s_archive_04_05;BoSJ Day 9;Hiroshima Green Arena;BoSJ Block A Match;;0
2016.05.31;Ryusuke Taguchi vs Kyle O'Reilly;http://njpwworld.com/p/s_archive_04_06;BoSJ Day 9;Hiroshima Green Arena;BoSJ Block A Match;;1
2016.06.02;Will Ospreay vs Bobby Fish;http://njpwworld.com/p/s_archive_05_05;BoSJ Day 10;Aichi Prefectural Gym;BoSJ Block B Match;;0
2016.06.02;Ricochet vs Baretta;http://njpwworld.com/p/s_archive_05_06;BoSJ Day 10;Aichi Prefectural Gym;BoSJ Block B Match;;0
2016.06.03;David Finlay vs Kyle O'Reilly;http://njpwworld.com/p/s_series_00392_8_03;BoSJ Day 11;Korakuen Hall;BoSJ Block A Match;;0
2016.06.03;Okada, Goto & YOSHI-HASHI vs Naito, SANADA & EVIL;http://njpwworld.com/p/s_series_00392_8_06;BoSJ Day 11;Korakuen Hall;;;1
2016.06.03;KUSHIDA vs Matt Sydal;http://njpwworld.com/p/s_series_00392_8_08;BoSJ Day 11;Korakuen Hall;BoSJ Block A Match;;1
2016.06.05;Will Ospreay vs Jushin Liger;http://njpwworld.com/p/s_series_00392_9_04;BoSJ Day 12;Takasaki New Sunpia;BoSJ Block B Match;;0
2016.06.05;Ricochet vs Volador Jr.;http://njpwworld.com/p/s_series_00392_9_06;BoSJ Day 12;Takasaki New Sunpia;BoSJ Block B Match;;0
2016.06.05;Okada, Ishii, Goto & Gedo vs Naito, SANADA, EVIL & BUSHI;http://njpwworld.com/p/s_series_00392_9_08;BoSJ Day 12;Takasaki New Sunpia;;;0
2016.06.06;Jushin Liger vs Baretta;http://njpwworld.com/p/s_series_00392_10_01;BoSJ Day 13;Sendai Sun Plaza Hall;BoSJ Block B Match;;0
2016.06.06;Ricochet vs Chase Owens;http://njpwworld.com/p/s_series_00392_10_03;BoSJ Day 13;Sendai Sun Plaza Hall;BoSJ Block B Match;;1
2016.06.06;Will Ospreay vs Volador Jr.;http://njpwworld.com/p/s_series_00392_10_04;BoSJ Day 13;Sendai Sun Plaza Hall;BoSJ Block B Match;;0
2016.06.06;Okada, Goto & YOSHI-HASHI vs Naito, EVIL & SANADA;http://njpwworld.com/p/s_series_00392_10_05;BoSJ Day 13;Sendai Sun Plaza Hall;;;1
2016.06.06;Kyle O'Reilly vs Rocky Romero;http://njpwworld.com/p/s_series_00392_10_06;BoSJ Day 13;Sendai Sun Plaza Hall;BoSJ Block A Match;;2
2016.06.06;KUSHIDA vs BUSHI;http://njpwworld.com/p/s_series_00392_10_09;BoSJ Day 13;Sendai Sun Plaza Hall;BoSJ Block A Match;;0
2016.06.07;Jay White vs David Finlay;http://njpwworld.com/p/s_series_00392_11_01;BoSJ Finals;Sendai Sun Plaza Hall;;https://njpwworld.com/p/s_series_00393_2_01;0
2016.06.07;Katsuyori Shibata & Juice Robinson vs Yuji Nagata & Manabu Nakanishi;http://njpwworld.com/p/s_series_00392_11_03;BoSJ Finals;Sendai Sun Plaza Hall;;https://njpwworld.com/p/s_series_00393_2_03;0
2016.06.07;KUSHIDA, Ricochet & Sydal vs Liger, Tiger & Volador Jr.;http://njpwworld.com/p/s_series_00392_11_05;BoSJ Finals;Sendai Sun Plaza Hall;;https://njpwworld.com/p/s_series_00393_2_05;0
2016.06.07;Satoshi Kojima & Michael Elgin vs Kenny Omega & Bad Luck Fale;http://njpwworld.com/p/s_series_00392_11_06;BoSJ Finals;Sendai Sun Plaza Hall;;https://njpwworld.com/p/s_series_00393_2_06;1
2016.06.07;Okada, Goto, YOSHI-HASHI & Gedo vs Naito, SANADA, EVIL & BUSHI;http://njpwworld.com/p/s_series_00392_11_07;BoSJ Finals;Sendai Sun Plaza Hall;;https://njpwworld.com/p/s_series_00393_2_07;1
2016.06.07;Will Ospreay vs Ryusuke Taguchi;http://njpwworld.com/p/s_series_00392_11_08;BoSJ Finals;Sendai Sun Plaza Hall;Best of the Super Jr. XXIII: FINAL;https://njpwworld.com/p/s_series_00393_2_08;2
